# 1PE pulse empirical shape
4.1429E-09	-5.48947E-09		
4.1536E-09	-5.48947E-09		
4.1643E-09	-5.48947E-09		
4.1750E-09	-5.48947E-09		
4.1907E-09	-5.48947E-09		
4.2064E-09	-5.48947E-09		
4.2221E-09	-5.48947E-09		
4.2379E-09	-5.48947E-09		
4.2536E-09	-5.48947E-09		
4.2693E-09	-5.48947E-09		
4.2850E-09	-5.48947E-09		
4.3000E-09	-5.48947E-09		
4.4000E-09	-5.48947E-09		
4.5000E-09	-5.48947E-09		
4.6010E-09	-5.48947E-09		
4.6294E-09	-5.48947E-09		
4.6579E-09	-5.48947E-09		
4.6863E-09	-5.48947E-09		
4.7147E-09	-5.48947E-09		
4.7431E-09	-5.48947E-09		
4.7716E-09	-5.48947E-09		
4.8000E-09	-5.48947E-09		
4.9000E-09	-5.48947E-09		
5.0010E-09	-5.48947E-09		
5.1000E-09	-5.48947E-09		
5.2000E-09	-5.48947E-09		
5.3010E-09	-5.48947E-09		
5.4000E-09	-5.48947E-09		
5.5000E-09	-5.48947E-09		
5.5286E-09	-5.48947E-09		
5.5571E-09	-5.48947E-09		
5.5857E-09	-5.48947E-09		
5.6143E-09	-5.48947E-09		
5.6429E-09	-5.48947E-09		
5.6714E-09	-5.48947E-09		
5.7000E-09	-5.48947E-09		
5.8010E-09	-5.48947E-09		
5.9010E-09	-5.48947E-09		
6.0000E-09	-5.48947E-09		
6.1000E-09	-5.48947E-09		
6.2010E-09	-5.48947E-09		
6.3010E-09	-5.48947E-09		
6.4000E-09	-5.48947E-09		
6.4147E-09	-5.48947E-09		
6.4294E-09	-5.48947E-09		
6.4441E-09	-5.48947E-09		
6.4589E-09	-5.48947E-09		
6.4736E-09	-5.48947E-09		
6.4883E-09	-5.48947E-09		
6.5030E-09	-5.48947E-09		
6.6000E-09	-5.48947E-09		
6.7010E-09	-5.48947E-09		
6.8000E-09	-5.48947E-09		
6.9000E-09	-5.48947E-09		
7.0010E-09	-5.48947E-09		
7.1030E-09	-5.48947E-09		
7.1190E-09	-5.48947E-09		
7.1350E-09	-5.48947E-09		
7.1510E-09	-5.48947E-09		
7.1670E-09	-5.48947E-09		
7.1830E-09	-5.48947E-09		
7.1990E-09	-5.48947E-09		
7.2150E-09	-5.48947E-09		
7.3010E-09	-5.48947E-09		
7.4000E-09	-5.48947E-09		
7.4153E-09	-5.48947E-09		
7.4306E-09	-5.48947E-09		
7.4459E-09	-5.48947E-09		
7.4611E-09	-5.48947E-09		
7.4764E-09	-5.48947E-09		
7.4917E-09	-5.48947E-09		
7.5070E-09	-5.48947E-09		
7.6000E-09	-5.48947E-09		
7.7010E-09	-5.48947E-09		
7.7250E-09	-5.48947E-09		
7.8000E-09	-5.48947E-09		
7.9000E-09	-5.48947E-09		
8.0030E-09	-5.48947E-09		
8.1000E-09	-5.48947E-09		
8.1144E-09	-5.48947E-09		
8.1289E-09	-5.48947E-09		
8.1433E-09	-5.48947E-09		
8.1577E-09	-5.48947E-09		
8.1721E-09	-5.48947E-09		
8.1866E-09	-5.48947E-09		
8.2010E-09	-5.48947E-09		
8.3030E-09	-5.48947E-09		
8.3173E-09	-5.48947E-09		
